Date,Open,High,Low,Close,Volume
2026-01-05,4713.0,4799.0,4709.0,4753.0,5668000
2026-01-06,4800.0,4869.0,4799.0,4850.0,5593400
2026-01-07,4784.0,4840.0,4761.0,4794.0,5281100
2026-01-08,4824.0,4855.0,4763.0,4780.0,5816000
2026-01-09,4780.0,4813.0,4767.0,4799.0,5641500
2026-01-13,5000.0,5012.0,4921.0,5000.0,9109400
2026-01-14,5012.0,5062.0,4989.0,5048.0,6519200
2026-01-15,5033.0,5211.0,5015.0,5148.0,6991900
2026-01-16,5129.0,5184.0,5100.0,5156.0,6532100
2026-01-19,5132.0,5132.0,5021.0,5100.0,4723700
2026-01-20,5082.0,5115.0,5054.0,5115.0,5167400
2026-01-21,5015.0,5090.0,5000.0,5090.0,4198800
2026-01-22,5190.0,5199.0,5116.0,5133.0,4527700
2026-01-23,5168.0,5173.0,5113.0,5145.0,3715200
2026-01-26,5002.0,5048.0,4969.0,4970.0,5853900
2026-01-27,4970.0,5021.0,4938.0,5016.0,5487300
2026-01-28,4953.0,5028.0,4937.0,4990.0,5114900
2026-01-29,4982.0,5090.0,4939.0,5069.0,5960600
2026-01-30,5101.0,5115.0,5005.0,5035.0,7460600
2026-02-02,5109.0,5154.0,4952.0,4952.0,6886400
2026-02-03,5065.0,5155.0,5033.0,5147.0,7385400
2026-02-04,5117.0,5269.0,5075.0,5230.0,6955500
2026-02-05,5220.0,5234.0,5089.0,5123.0,6295400
2026-02-06,5023.0,5195.0,5019.0,5176.0,5775100
2026-02-09,5376.0,5415.0,5299.0,5364.0,8945700
2026-02-10,5364.0,5521.0,5348.0,5495.0,8508100
2026-02-12,5595.0,5822.0,5561.0,5807.0,9314700
2026-02-13,5707.0,5810.0,5686.0,5691.0,6986900
2026-02-16,5658.0,5669.0,5513.0,5601.0,4995900
2026-02-17,5622.0,5639.0,5430.0,5430.0,4700700
2026-02-18,5452.0,5495.0,5417.0,5448.0,5365600
2026-02-19,5498.0,5632.0,5482.0,5593.0,5465900
2026-02-20,5557.0,5607.0,5484.0,5505.0,5585400
2026-02-24,5515.0,5580.0,5455.0,5555.0,5509100
2026-02-25,5587.0,5742.0,5483.0,5700.0,6216900
2026-02-26,5750.0,5818.0,5695.0,5708.0,5734400
2026-02-27,5689.0,5943.0,5673.0,5872.0,9706600
2026-03-02,5746.0,6047.0,5727.0,6040.0,11061200
2026-03-03,6030.0,6138.0,5950.0,5959.0,10663100
2026-03-04,5670.0,5764.0,5431.0,5564.0,13333700
2026-03-05,5864.0,6025.0,5839.0,5904.0,11169500
2026-03-06,5804.0,5945.0,5739.0,5931.0,7111700
2026-03-09,5631.0,5789.0,5513.0,5722.0,10425100
2026-03-10,5822.0,5944.0,5796.0,5892.0,7900400
2026-03-11,6020.0,6053.0,5944.0,5968.0,6267300
2026-03-12,5900.0,5944.0,5721.0,5792.0,6706700
2026-03-13,5599.0,5949.0,5596.0,5828.0,9592600
2026-03-16,5868.0,5977.0,5808.0,5974.0,6490500
2026-03-17,6100.0,6331.0,6075.0,6205.0,8653600
2026-03-18,6400.0,6674.0,6311.0,6659.0,13064300
2026-03-19,6459.0,6563.0,6250.0,6250.0,16432200
2026-03-23,6002.0,6007.0,5819.0,5874.0,11685800
2026-03-24,6097.0,6214.0,6047.0,6147.0,9045600
2026-03-25,6342.0,6368.0,6228.0,6253.0,7598100
2026-03-26,6353.0,6434.0,6285.0,6390.0,6481200
2026-03-27,6330.385321100918,6493.871559633028,6251.119266055046,6480.0,10752100
2026-03-30,6180.0,6376.0,6162.0,6289.0,15370000
2026-03-31,6119.0,6193.0,5959.0,5959.0,10586600
2026-04-01,6159.0,6325.0,6146.0,6325.0,9002900
2026-04-02,6391.0,6464.0,6210.0,6212.0,7784600
2026-04-03,6362.0,6447.0,6300.0,6381.0,4057100
2026-04-06,6396.0,6439.0,6303.0,6364.0,5045600
2026-04-07,6422.0,6482.0,6315.0,6378.0,4905300
2026-04-08,6674.0,6675.0,6337.0,6361.0,10278700
2026-04-09,6431.0,6499.0,6313.0,6380.0,7646300
2026-04-10,6461.0,6461.0,6272.0,6292.0,6343400
2026-04-13,6310.0,6401.0,6221.0,6233.0,4826600
2026-04-14,6250.0,6280.0,6112.0,6136.0,5151600
2026-04-15,6190.0,6195.0,5893.0,5902.0,8596100
2026-04-16,5890.0,6016.0,5890.0,5967.0,5768300
2026-04-17,5961.0,5967.0,5782.0,5800.0,5308200
2026-04-20,5900.0,5900.0,5801.0,5836.0,4740100
2026-04-21,5833.0,5859.0,5762.0,5780.0,4334400
2026-04-22,5753.0,5760.0,5577.0,5614.0,7450600
2026-04-23,5637.0,5754.0,5610.0,5719.0,7021500
2026-04-24,5819.0,5870.0,5732.0,5784.0,5036700
2026-04-27,5700.0,5742.0,5585.0,5690.0,4875200
2026-04-28,5789.0,5858.0,5732.0,5820.0,8427600
2026-04-30,5825.0,5947.0,5786.0,5896.0,9524400
2026-05-01,5863.0,5879.0,5651.0,5765.0,12449800
