Date,Open,High,Low,Close,Volume
2025-10-23,22610.0,22670.0,22060.0,22200.0,396300
2025-10-24,22335.0,22540.0,22105.0,22305.0,260400
2025-10-27,22495.0,22805.0,22345.0,22400.0,368400
2025-10-28,22505.0,22535.0,22185.0,22365.0,259900
2025-10-29,22140.0,22375.0,21845.0,21985.0,493600
2025-10-30,21725.0,22115.0,21180.0,22035.0,1496300
2025-10-31,24190.0,26645.0,24035.0,25740.0,2046800
2025-11-04,25370.0,25770.0,25030.0,25275.0,855100
2025-11-05,25550.0,25945.0,24400.0,24910.0,789500
2025-11-06,24910.0,25470.0,24550.0,24630.0,454800
2025-11-07,24690.0,24990.0,24255.0,24435.0,486600
2025-11-10,24400.0,24710.0,24080.0,24270.0,348400
2025-11-11,24025.0,24615.0,23830.0,24415.0,319300
2025-11-12,24700.0,24890.0,24030.0,24325.0,343200
2025-11-13,24195.0,24335.0,23935.0,23935.0,266700
2025-11-14,23945.0,24110.0,23530.0,23815.0,474800
2025-11-17,23875.0,24135.0,23575.0,23750.0,325100
2025-11-18,23395.0,23550.0,22940.0,23035.0,361700
2025-11-19,23445.0,23445.0,22970.0,23160.0,464000
2025-11-20,23400.0,23640.0,23215.0,23450.0,392500
2025-11-21,23205.0,24285.0,23135.0,24160.0,1027300
2025-11-25,24590.0,24600.0,23465.0,23830.0,461800
2025-11-26,23770.0,24150.0,23690.0,23760.0,319800
2025-11-27,23835.0,24135.0,23735.0,23985.0,196500
2025-11-28,23845.0,24165.0,23835.0,23835.0,247200
2025-12-01,23735.0,23735.0,23075.0,23090.0,319400
2025-12-02,23265.0,23705.0,23200.0,23205.0,264500
2025-12-03,22975.0,23035.0,22600.0,22700.0,288700
2025-12-04,22700.0,22825.0,22410.0,22710.0,396800
2025-12-05,22870.0,22895.0,22200.0,22395.0,273200
2025-12-08,22720.0,23120.0,22505.0,23025.0,349700
2025-12-09,22975.0,23175.0,22530.0,22700.0,392700
2025-12-10,22530.0,22880.0,22105.0,22775.0,471300
2025-12-11,22390.0,22570.0,22045.0,22260.0,409100
2025-12-12,22520.0,22675.0,22060.0,22400.0,494900
2025-12-15,22335.0,22570.0,22165.0,22170.0,211700
2025-12-16,22130.0,22290.0,21730.0,21730.0,310400
2025-12-17,21900.0,21915.0,21440.0,21520.0,319500
2025-12-18,21460.0,21890.0,21445.0,21780.0,305000
2025-12-19,21710.0,21805.0,21025.0,21340.0,655500
2025-12-22,21445.0,21490.0,21120.0,21310.0,282400
2025-12-23,21315.0,21880.0,21275.0,21615.0,329400
2025-12-24,21850.0,21850.0,21245.0,21245.0,240500
2025-12-25,21550.0,21550.0,21360.0,21455.0,140300
2025-12-26,21550.0,21875.0,21475.0,21560.0,292600
2025-12-29,21560.0,21650.0,21190.0,21650.0,285400
2025-12-30,21715.0,21850.0,21330.0,21330.0,285000
2026-01-05,21520.0,21770.0,21365.0,21725.0,369100
2026-01-06,21615.0,21925.0,21560.0,21640.0,428700
2026-01-07,21210.0,21310.0,20665.0,20800.0,587100
2026-01-08,20995.0,21285.0,20920.0,21040.0,445500
2026-01-09,21030.0,21420.0,20425.0,21070.0,877300
2026-01-13,21560.0,21740.0,21040.0,21300.0,636000
2026-01-14,21630.0,22030.0,21280.0,21735.0,506200
2026-01-15,21770.0,22400.0,21585.0,21760.0,545600
2026-01-16,21295.0,21760.0,21290.0,21630.0,408500
2026-01-19,21250.0,21520.0,21030.0,21410.0,505400
2026-01-20,21410.0,21490.0,21170.0,21460.0,352900
2026-01-21,21080.0,21480.0,20755.0,20755.0,584000
2026-01-22,20745.0,20870.0,20440.0,20440.0,628500
2026-01-23,20860.0,21695.0,20800.0,21145.0,683300
2026-01-26,20845.0,21460.0,20755.0,21340.0,578700
2026-01-27,21200.0,21340.0,20805.0,20910.0,594900
2026-01-28,20605.0,21410.0,20605.0,21410.0,653500
2026-01-29,21070.0,21385.0,20790.0,20790.0,903800
2026-01-30,21900.0,22995.0,21315.0,22470.0,1811700
2026-02-02,21470.0,21925.0,20880.0,21330.0,1053400
2026-02-03,21045.0,21390.0,20720.0,21130.0,974500
2026-02-04,20710.0,20915.0,19380.0,19380.0,1044000
2026-02-05,19190.0,19460.0,18720.0,18795.0,1213900
2026-02-06,18005.0,18375.0,17880.0,17880.0,1031300
2026-02-09,19600.0,19600.0,18450.0,18450.0,1203100
2026-02-10,18995.0,19650.0,18730.0,19500.0,903600
2026-02-12,19465.0,19515.0,19065.0,19200.0,524500
2026-02-13,18895.0,19300.0,18230.0,18280.0,1063800
2026-02-16,18655.0,18925.0,18350.0,18905.0,480200
2026-02-17,18755.0,18910.0,18545.0,18825.0,315500
2026-02-18,18825.0,19410.0,18825.0,19345.0,454000
2026-02-19,19250.0,19250.0,18760.0,19070.0,394000
2026-02-20,19050.0,19050.0,18735.0,18795.0,339700
2026-02-24,18165.0,18615.0,18165.0,18435.0,490000
2026-02-25,18835.0,19415.0,18695.0,19235.0,665100
2026-02-26,19405.0,19940.0,19355.0,19575.0,599600
2026-02-27,20180.0,20920.0,19995.0,20830.0,1066700
2026-03-02,20365.0,20750.0,20280.0,20495.0,471800
2026-03-03,20070.0,20140.0,19655.0,19770.0,450600
2026-03-04,19895.0,19900.0,19245.0,19325.0,676000
2026-03-05,19725.0,19895.0,19300.0,19425.0,557100
2026-03-06,19375.0,20150.0,19305.0,20050.0,488600
2026-03-09,18850.0,19540.0,18850.0,19385.0,803900
2026-03-10,19955.0,20420.0,19865.0,20190.0,795900
2026-03-11,20060.0,20720.0,20000.0,20345.0,551900
2026-03-12,19975.0,20810.0,19855.0,20425.0,513200
2026-03-13,20060.0,20945.0,20050.0,20830.0,679100
2026-03-16,21200.0,21485.0,20675.0,20910.0,496400
2026-03-17,20900.0,21120.0,20595.0,20655.0,361700
2026-03-18,20655.0,20790.0,20080.0,20525.0,403200
2026-03-19,20025.0,20435.0,19990.0,20215.0,648600
