Date,Open,High,Low,Close,Volume
2025-12-23,6561.209753494422,6627.384833049462,6518.739180048651,6623.43408203125,526400
2025-12-24,6524.665541986984,6590.840623929632,6488.12109375,6488.12109375,456200
2025-12-25,6506.886836796017,6509.849900018601,6435.773319453983,6471.330078125,341300
2025-12-26,6469.354869495739,6541.45607643821,6451.576489701704,6518.7392578125,396900
2025-12-29,6536.517765331646,6548.370018759264,6469.354995908474,6497.01025390625,472600
2025-12-30,6491.084224759616,6502.936478365385,6405.155386117788,6419.970703125,424400
2026-01-05,6459.477885987165,6488.120830741543,6303.423221463317,6338.97998046875,957400
2026-01-06,6415.032079449754,6524.665422147047,6364.660003075322,6523.677734375,962000
2026-01-07,6424.908811457354,6601.704918644266,6422.933435958059,6568.12353515625,871700
2026-01-08,6569.111134408237,6714.301231650458,6564.172695726529,6709.36279296875,1068400
2026-01-09,6906.900765965165,6906.900765965165,6717.264708898769,6827.8857421875,1631800
2026-01-13,7011.595515979126,7011.595515979126,6743.93212890625,6743.93212890625,1774900
2026-01-14,6736.030663023604,6834.799441073803,6651.089513900432,6684.6708984375,1539600
2026-01-15,6912.826638192745,7133.08100886241,6632.3233141112,7114.31494140625,2691600
2026-01-16,6902.949997936321,6902.949997936321,6402.192285966981,6543.431640625,2667300
2026-01-19,6603.680323934648,6609.606450459268,6453.551785310947,6559.234375,958600
2026-01-20,6471.330431964687,6668.867990937967,6467.37968078522,6607.63134765625,770300
2026-01-21,6445.650224893932,6501.948426367875,6123.664019972783,6169.09765625,1570400
2026-01-22,6193.789752039288,6244.161826246592,6024.895150285386,6067.36572265625,1238800
2026-01-23,6096.008760562655,6176.999155631698,5990.326171875,5990.326171875,1135000
2026-01-26,5824.394589738279,6043.661267527307,5818.4684633115485,6035.759765625,1241700
2026-01-27,5982.424861208802,6222.432990856109,5977.48642232717,6143.41796875,997400
2026-01-28,6015.0184079557375,6299.472480450196,5991.313901914533,6238.23583984375,900300
2026-01-29,5895.508094524515,6000.202994511045,5699.9459228515625,5728.5888671875,1954700
2026-01-30,5671.30330279504,5679.204805132616,5356.230897084204,5374.00927734375,2086800
2026-02-02,5472.777739397118,5490.556118626346,5264.375627321177,5435.24560546875,1670700
2026-02-03,5435.245831562472,5465.864152619793,5361.169248359276,5464.87646484375,1054600
2026-02-04,5185.360695471435,5261.412652338349,5000.6630859375,5000.6630859375,3798000
2026-02-05,4948.315917487685,5166.594923029556,4938.439039408867,5012.515625,2436900
2026-02-06,4830.780826424623,4847.571518317736,4668.800034043998,4762.63037109375,1945800
2026-02-09,4916.709863201952,4925.599053392553,4792.26120053352,4865.35009765625,2127100
2026-02-10,4934.488027808779,5120.173325892857,4900.906644112723,4977.9462890625,1539100
2026-02-12,4770.531795058139,4793.248613129845,4456.447093023256,4459.41015625,3166300
