Date,Open,High,Low,Close,Volume
2026-01-05,4740.0,4821.0,4704.0,4790.0,6068600
2026-01-06,4847.0,4917.0,4808.0,4913.0,5385400
2026-01-07,4843.0,4901.0,4798.0,4800.0,4414000
2026-01-08,4795.0,4818.0,4710.0,4711.0,5211600
2026-01-09,4671.0,4754.0,4649.0,4735.0,5913200
2026-01-13,4971.0,5066.0,4933.0,5037.0,8956400
2026-01-14,5065.0,5148.0,5048.0,5148.0,6169300
2026-01-15,5052.0,5114.0,5039.0,5079.0,8302100
2026-01-16,5061.0,5152.0,5045.0,5100.0,5220200
2026-01-19,5020.0,5100.0,4994.0,5100.0,3212700
2026-01-20,5098.0,5100.0,4971.0,4971.0,4626200
2026-01-21,4870.0,4993.0,4869.0,4953.0,4739300
2026-01-22,5023.0,5040.0,4951.0,4979.0,3856800
2026-01-23,5030.0,5038.0,4941.0,4966.0,3962500
2026-01-26,4853.0,4904.0,4837.0,4866.0,5500700
2026-01-27,4865.0,4894.0,4764.0,4886.0,6097900
2026-01-28,4791.0,4815.0,4765.0,4804.0,5381100
2026-01-29,4809.0,4849.0,4762.0,4812.0,6376700
2026-01-30,4850.0,4864.0,4781.0,4830.0,6250400
2026-02-02,4900.0,4984.0,4802.0,4811.0,5878600
2026-02-03,4922.0,5000.0,4900.0,5000.0,5977300
2026-02-04,5150.0,5383.0,5085.0,5383.0,14837800
2026-02-05,5322.0,5402.0,5256.0,5358.0,11376600
2026-02-06,5285.0,5510.0,5281.0,5479.0,6973800
2026-02-09,5979.0,5990.0,5688.0,5753.0,11348200
2026-02-10,5889.0,5902.0,5750.0,5814.0,9494900
2026-02-12,5850.0,5941.0,5792.0,5821.0,8968100
2026-02-13,5721.0,5786.0,5575.0,5590.0,10815500
2026-02-16,5643.0,5646.0,5519.0,5519.0,5102500
2026-02-17,5500.0,5509.0,5368.0,5467.0,5791500
2026-02-18,5556.0,5658.0,5514.0,5625.0,5949700
2026-02-19,5645.0,5780.0,5630.0,5731.0,6508200
2026-02-20,5695.0,5850.0,5615.0,5850.0,6983300
2026-02-24,5922.0,5947.0,5790.0,5916.0,8972200
2026-02-25,5950.0,5955.0,5716.0,5860.0,8492100
2026-02-26,5900.0,6060.0,5850.0,5870.0,8464800
2026-02-27,5857.0,6018.0,5851.0,5991.0,8186300
2026-03-02,5850.0,5997.0,5795.0,5994.0,5233000
2026-03-03,5925.0,5950.0,5634.0,5634.0,13169300
2026-03-04,5520.0,5627.0,5324.0,5469.0,9337700
2026-03-05,5700.0,5775.0,5534.0,5618.0,8046400
2026-03-06,5490.0,5534.0,5370.0,5518.0,5275600
2026-03-09,5170.0,5259.0,5077.0,5235.0,7878000
2026-03-10,5335.0,5483.0,5301.0,5417.0,5815000
2026-03-11,5500.0,5569.0,5463.0,5499.0,5716200
2026-03-12,5406.0,5575.0,5405.0,5523.0,4972300
2026-03-13,5338.0,5480.0,5337.0,5456.0,4956800
2026-03-16,5425.0,5470.0,5290.0,5353.0,5855300
2026-03-17,5453.0,5516.0,5412.0,5459.0,4902000
2026-03-18,5550.0,5664.0,5502.0,5639.0,4594900
2026-03-19,5539.0,5597.0,5478.0,5483.0,7867000
2026-03-23,5183.0,5237.0,5069.0,5144.0,7279000
2026-03-24,5319.0,5319.0,5178.0,5275.0,3909300
2026-03-25,5432.0,5557.0,5405.0,5539.0,5387700
2026-03-26,5578.0,5709.0,5383.0,5456.0,4881300
