Date,Open,High,Low,Close,Volume
2025-09-18,3900.290503365653,3905.221338388871,3860.843823179907,3865.774658203125,251400
2025-09-19,3861.830039715215,3884.51188111293,3834.217363231041,3836.189697265625,508400
2025-09-22,3842.1066064440593,3877.608618207916,3836.1896044834166,3843.0927734375,256600
2025-09-24,3873.664097493281,3889.442769988162,3836.189750317939,3852.95458984375,291900
2025-09-25,3865.7746336959976,3894.373476649361,3864.7884666976056,3880.567138671875,427700
2025-09-26,3886.4841549295775,3936.778672032193,3885.497987927565,3921.0,997900
2025-09-29,3931.0,3945.0,3851.0,3851.0,494700
2025-09-30,3841.0,3843.0,3816.0,3825.0,303700
2025-10-01,3801.0,3849.0,3783.0,3849.0,352600
2025-10-02,3819.0,3845.0,3773.0,3796.0,322700
2025-10-03,3796.0,3863.0,3792.0,3854.0,381500
2025-10-06,3945.0,3955.0,3917.0,3949.0,514600
2025-10-07,3943.0,3969.0,3925.0,3949.0,441700
2025-10-08,3950.0,3969.0,3856.0,3856.0,421600
2025-10-09,3838.0,3857.0,3829.0,3835.0,281800
2025-10-10,3845.0,3851.0,3809.0,3815.0,412600
2025-10-14,3755.0,3820.0,3750.0,3803.0,446000
2025-10-15,3829.0,3841.0,3758.0,3767.0,317600
2025-10-16,3770.0,3803.0,3763.0,3787.0,240200
2025-10-17,3783.0,3798.0,3747.0,3755.0,265100
2025-10-20,3795.0,3799.0,3770.0,3790.0,242400
2025-10-21,3800.0,3813.0,3768.0,3771.0,270100
2025-10-22,3773.0,3799.0,3770.0,3781.0,223000
2025-10-23,3785.0,3834.0,3779.0,3823.0,258100
2025-10-24,3801.0,3828.0,3784.0,3784.0,191500
2025-10-27,3784.0,3816.0,3781.0,3798.0,254800
2025-10-28,3800.0,3810.0,3771.0,3777.0,274600
2025-10-29,3766.0,3766.0,3651.0,3651.0,526500
2025-10-30,3637.0,3662.0,3614.0,3662.0,1160600
2025-10-31,3670.0,3705.0,3657.0,3657.0,321300
2025-11-04,3650.0,3700.0,3630.0,3682.0,315900
2025-11-05,3686.0,3712.0,3649.0,3671.0,346700
2025-11-06,3652.0,3672.0,3623.0,3631.0,352700
2025-11-07,3642.0,3676.0,3640.0,3651.0,245400
2025-11-10,3676.0,3681.0,3660.0,3680.0,399700
2025-11-11,3710.0,3788.0,3685.0,3743.0,681300
2025-11-12,3770.0,3813.0,3758.0,3779.0,494500
2025-11-13,3794.0,3798.0,3766.0,3784.0,337600
2025-11-14,3806.0,3844.0,3785.0,3844.0,490100
2025-11-17,3834.0,3843.0,3782.0,3803.0,430000
2025-11-18,3800.0,3838.0,3796.0,3815.0,376300
2025-11-19,3833.0,3845.0,3784.0,3823.0,489000
2025-11-20,3801.0,3894.0,3798.0,3860.0,407700
2025-11-21,3862.0,3993.0,3862.0,3993.0,758800
2025-11-25,4001.0,4040.0,3987.0,4032.0,520200
2025-11-26,4055.0,4126.0,4040.0,4078.0,627600
2025-11-27,4078.0,4083.0,4024.0,4070.0,386200
2025-11-28,4050.0,4078.0,4047.0,4074.0,239000
2025-12-01,4065.0,4082.0,3990.0,4011.0,403500
2025-12-02,4030.0,4059.0,4015.0,4045.0,354900
2025-12-03,4038.0,4039.0,3960.0,3965.0,437800
2025-12-04,3960.0,3977.0,3933.0,3965.0,305400
2025-12-05,3960.0,3969.0,3899.0,3904.0,368400
2025-12-08,3939.0,3970.0,3927.0,3967.0,265500
2025-12-09,3955.0,3971.0,3933.0,3956.0,283700
2025-12-10,3952.0,4037.0,3952.0,4023.0,289700
2025-12-11,4063.0,4066.0,3995.0,3999.0,355400
2025-12-12,4030.0,4038.0,3999.0,4017.0,360300
2025-12-15,4020.0,4067.0,4020.0,4044.0,347000
2025-12-16,4040.0,4080.0,4024.0,4052.0,332100
2025-12-17,4061.0,4080.0,3984.0,3986.0,338200
2025-12-18,4017.0,4041.0,4004.0,4033.0,241500
2025-12-19,4040.0,4049.0,4014.0,4016.0,566400
2025-12-22,4017.0,4030.0,3958.0,3987.0,322300
2025-12-23,3984.0,4013.0,3979.0,4005.0,258300
2025-12-24,4025.0,4026.0,4003.0,4015.0,219900
2025-12-25,4024.0,4074.0,4016.0,4062.0,192900
2025-12-26,4074.0,4108.0,4066.0,4075.0,274800
2025-12-29,4105.0,4109.0,4070.0,4089.0,247400
2025-12-30,4103.0,4114.0,4054.0,4054.0,206700
2026-01-05,4054.0,4081.0,4045.0,4067.0,236600
2026-01-06,4067.0,4108.0,4067.0,4107.0,256200
2026-01-07,4095.0,4137.0,4079.0,4124.0,368300
2026-01-08,4106.0,4134.0,4015.0,4048.0,363000
2026-01-09,4058.0,4085.0,4047.0,4085.0,310100
2026-01-13,4107.0,4120.0,4060.0,4060.0,326400
2026-01-14,4060.0,4069.0,4009.0,4026.0,363900
2026-01-15,4035.0,4045.0,4007.0,4021.0,309500
2026-01-16,4010.0,4021.0,3998.0,4006.0,319400
2026-01-19,4006.0,4017.0,3992.0,4011.0,344200
2026-01-20,4010.0,4047.0,3996.0,4025.0,414300
2026-01-21,4000.0,4012.0,3933.0,3977.0,504800
2026-01-22,3977.0,3997.0,3962.0,3970.0,389500
2026-01-23,3974.0,3986.0,3936.0,3945.0,398800
2026-01-26,3926.0,3945.0,3904.0,3920.0,361700
2026-01-27,3905.0,3920.0,3865.0,3884.0,414900
2026-01-28,3847.0,3852.0,3817.0,3832.0,336300
2026-01-29,3800.0,3842.0,3765.0,3841.0,453300
2026-01-30,3858.0,3876.0,3829.0,3857.0,321000
2026-02-02,3900.0,3900.0,3841.0,3856.0,526000
2026-02-03,3865.0,3901.0,3850.0,3885.0,387700
2026-02-04,3890.0,3925.0,3869.0,3903.0,361800
2026-02-05,3965.0,3990.0,3940.0,3970.0,464100
2026-02-06,3980.0,3998.0,3971.0,3971.0,416400
2026-02-09,4030.0,4049.0,3987.0,4031.0,515700
2026-02-10,4010.0,4035.0,3968.0,3999.0,524700
2026-02-12,4022.0,4096.0,4001.0,4079.0,666200
2026-02-13,4085.0,4109.0,4061.0,4076.0,618300
2026-02-16,4093.0,4121.0,4056.0,4121.0,396900
2026-02-17,4115.0,4134.0,4101.0,4120.0,267800
2026-02-18,4136.0,4219.0,4120.0,4219.0,443500
2026-02-19,4230.0,4235.0,4151.0,4155.0,301800
2026-02-20,4130.0,4145.0,4104.0,4122.0,273800
2026-02-24,4141.0,4185.0,4101.0,4175.0,276100
2026-02-25,4180.0,4205.0,4119.0,4167.0,346300
2026-02-26,4160.0,4196.0,4157.0,4174.0,313000
2026-02-27,4200.0,4212.0,4162.0,4197.0,472800
2026-03-02,4160.0,4210.0,4143.0,4174.0,334200
2026-03-03,4141.0,4143.0,4043.0,4052.0,538400
2026-03-04,3990.0,3997.0,3890.0,3933.0,729600
2026-03-05,4020.0,4059.0,4001.0,4009.0,461300
2026-03-06,3974.0,3996.0,3933.0,3981.0,335800
2026-03-09,3917.0,3964.0,3881.0,3943.0,430900
2026-03-10,3980.0,3995.0,3943.0,3969.0,392100
2026-03-11,4004.0,4031.0,3982.0,3997.0,286900
2026-03-12,3970.0,3970.0,3901.0,3913.0,337600
2026-03-13,3880.0,3920.0,3861.0,3861.0,515200
2026-03-16,3890.0,3908.0,3867.0,3887.0,383200
2026-03-17,3897.0,3947.0,3897.0,3903.0,281700
2026-03-18,3940.0,3982.0,3926.0,3982.0,241600
2026-03-19,3951.0,3957.0,3877.0,3877.0,471300
