Date,Open,High,Low,Close,Volume
2026-03-04,1650.0,1658.0,1636.5,1647.0,8972100
2026-03-05,1670.0,1678.5,1636.5,1646.0,12144500
2026-03-06,1645.0,1665.5,1637.5,1648.0,9845900
2026-03-09,1620.0,1630.5,1605.5,1627.0,9287900
2026-03-10,1626.0,1630.0,1583.0,1606.0,11281800
2026-03-11,1608.0,1615.0,1588.0,1593.5,10329200
2026-03-12,1595.0,1602.0,1583.0,1597.0,9653200
2026-03-13,1590.5,1612.5,1588.5,1600.0,7465800
2026-03-16,1600.0,1601.0,1585.0,1587.0,5908800
2026-03-17,1587.0,1600.5,1581.0,1584.5,4063500
2026-03-18,1584.0,1604.5,1582.0,1598.5,4935800
2026-03-19,1582.0,1598.5,1571.0,1576.0,9209300
2026-03-23,1558.0,1577.0,1553.5,1557.5,10966500
2026-03-24,1560.0,1579.5,1560.0,1564.0,8569100
2026-03-25,1577.0,1578.0,1561.0,1564.5,7047100
2026-03-26,1562.5,1564.0,1543.0,1553.5,8073800
2026-03-27,1570.0,1582.0,1563.5,1575.0,6826700
2026-03-30,1560.0,1581.5,1544.0,1578.0,8698800
2026-03-31,1592.0,1609.0,1585.0,1585.0,6272600
2026-04-01,1591.0,1613.0,1583.0,1610.0,5769800
2026-04-02,1613.0,1638.0,1606.0,1619.0,6516500
2026-04-03,1604.0,1640.0,1603.0,1640.0,5258100
2026-04-06,1645.0,1649.5,1630.0,1630.0,3451500
2026-04-07,1634.5,1647.0,1623.0,1627.0,3719100
2026-04-08,1646.0,1650.5,1630.5,1633.5,7055100
2026-04-09,1632.5,1642.5,1620.5,1624.0,7298300
2026-04-10,1620.0,1623.5,1597.0,1600.5,7366100
2026-04-13,1590.5,1633.5,1587.5,1615.5,5623200
2026-04-14,1619.5,1634.5,1617.0,1622.5,5214600
2026-04-15,1615.0,1647.5,1614.5,1646.0,5908000
2026-04-16,1640.0,1660.0,1632.0,1659.5,6275200
2026-04-17,1670.0,1675.5,1652.0,1652.0,4867900
2026-04-20,1663.0,1666.0,1643.0,1643.0,3901000
2026-04-21,1635.0,1644.0,1625.0,1625.0,4514400
2026-04-22,1620.0,1623.0,1580.5,1581.5,7030600
2026-04-23,1567.0,1571.0,1550.5,1568.0,6705600
2026-04-24,1580.0,1584.5,1556.0,1558.0,5420900
2026-04-27,1554.0,1556.5,1532.0,1532.0,7245200
2026-04-28,1533.5,1560.0,1531.0,1560.0,6499900
2026-04-30,1551.0,1553.5,1531.5,1548.0,8261500
2026-05-01,1532.0,1550.0,1525.0,1550.0,6537500
2026-05-07,1540.0,1554.5,1535.5,1544.0,7082800
2026-05-08,1554.0,1554.5,1518.0,1529.0,8977800
